1034,Cafe Lalo,086 004 132 043 176 075 204 053 163
1035,Patsy's,086 193 059 231 059 231 125 182 078 208 056 170
1036,World Yacht,100 099 250 178 200 193 191 192 057 071 045 074 205 054 169
1037,MARCH,099 198 200 193 191 192 063 248 025 005 076 206 054 169
1038,Cho-Sen Garden,039 129 075 205 052 166
1039,Piccolo Pomodoro,125 075 205 052 165
1040,Lucky Cheng's,242 004 132 039 078 208 056 170
1041,Veniero's,043 176 078 208 056 170
1042,Bali Burma,022 118 074 204 052 164
1043,Borsalino,125 075 205 053 166
1044,Sazerac House,063 248 007 030 047 075 205 052 166
1045,Fresco Tortilla Grill,136 242 142 234 076 204 050 162
1046,Rene Pujol,248 092 076 206 053 168
1047,U.S.A. Border Cafe,184 194 242 142 234 222 075 205 052 165
1048,Live Bait,178 184 194 102 004 132 007 220 217 074 204 052 164
1049,Sugar Reef,086 250 184 034 075 204 053 165
1050,Lora,080 025 005 031 068 075 205 053 168
1051,Sabrina Monet,191 192 059 231 008 074 204 051 164
1052,Original California Taqueria,075 204 051 163
1053,Baci,125 075 204 052 166
1054,Bice,026 250 102 063 114 125 076 205 053 168
1055,Scalinatella,196 125 076 205 053 168
1056,Rikyu,128 075 204 051 165
1057,1st Wok,086 039 075 204 051 164
1058,Buona Sera,004 132 125 075 204 052 165
1059,Cent' Anni,193 001 125 076 205 052 167
1060,CAFE DES ARTISTES,099 250 198 200 193 010 114 224 045 091 076 206 055 168
1061,Albuquerque Eats,253 178 004 132 057 071 007 222 074 204 052 165
1062,Bistro du Nord,250 092 075 205 053 167
1063,Mayrose,184 242 008 042 068 074 204 052 164
1064,Nha Trang,136 242 246 075 205 051 163
1065,Mee Noodle Shop,100 086 242 039 075 204 051 163
1066,Le Pescadou,193 063 092 212 075 205 053 167
1067,Chao Chow*                            ,075 204 051 164
1068,Le Madri,099 250 189 191 192 063 114 097 025 125 076 205 054 168
1069,Arriba Arriba,086 178 004 132 138 142 234 074 204 051 164
1070,Villa Berulia,125 076 206 053 167
1071,Trattoria Alba,125 075 205 053 166
1072,Il Monello,253 250 198 196 229 125 076 205 053 168
1073,Sapporo East,128 075 204 052 165
1074,Sardi's,178 193 191 192 010 004 132 141 125 074 205 053 167
1075,Tony's Di Napoli,125 074 204 052 165
1076,Christ Cella,193 008 225 076 205 052 169
1077,Bienvenue Restaurant,193 001 092 075 205 052 166
1078,Sushi Zen,128 076 205 053 167
1079,Gandhi,197 242 004 132 117 075 205 052 164
1080,Metropolitan Cafe,191 192 063 153 224 229 045 068 075 205 053 166
1081,Zoe,253 184 191 192 114 224 025 005 076 205 053 167
1082,Ruby's River Road,074 204 052 165
1083,Barolo,250 191 192 063 004 132 125 075 205 054 167
1084,Kiiroi Hana,059 231 128 075 205 052 166
1085,Pipeline,178 063 057 071 008 106 074 204 052 165
1086,Pasta Presto,100 178 004 132 059 231 125 074 204 051 164
1087,Savoy,248 005 068 140 076 205 053 167
1088,Coffee Shop,178 184 191 192 063 004 132 057 071 224 008 020 042 218 074 204 052 165
1089,Pier 25A,212 075 205 052 166
1090,T.G.I. Friday's,100 178 191 192 008 068 106 073 204 052 164
1091,Phoebe's,248 224 229 008 074 204 053 165
1092,Spring Street Natural,075 204 052 165
1093,La Maison Japonaise,025 096 075 205 053 167
1094,Eva's Cafe,193 083 229 001 116 075 204 052 165
1095,Yellowfingers,063 004 132 005 074 204 052 165
1096,101,125 075 205 053 166
1097,Zen Palate (93),190 039 246 075 205 053 166
1098,Remi,253 099 250 198 191 192 063 153 001 125 076 205 054 168
1099,"Dominick's ``real homestyle'',SX",250 197 001 125 076 204 051 166
1100,Cottonwood Cafe,086 184 194 224 142 234 220 217 222 078 208 056 170
1101,Kiss Bar & Grill,184 194 242 005 078 208 056 170
1102,Rancho Mexican Cafe,078 208 056 170
1103,FOUR SEASONS,080 099 113 198 196 193 190 189 102 191 192 114 111 097 045 077 207 055 169
1104,Patsy's Pizza,004 132 125 182 182 076 204 051 164
1105,Edwardian Room,198 196 193 010 040 156 045 091 075 206 055 168
1106,Indochine,250 193 190 191 192 025 246 075 204 053 167
1107,Zutto,128 075 205 052 166
1108,SMITH & WOLLENSKY,080 253 099 250 189 191 192 141 225 076 205 053 168
1109,Shun Lee Cafe,086 039 060 076 205 053 166
1110,Teachers Too,250 178 063 007 008 074 204 052 165
1111,2nd Ave. Brasserie,005 075 204 052 166
1112,Caliente Cab Co.,178 191 192 004 132 142 234 073 204 052 164
1113,Tortilla Flats,100 086 178 184 004 132 059 231 142 234 222 074 204 052 164
1114,Sant Ambroeus,083 059 231 043 125 075 205 053 167
1115,Manhattan Chili Co.,100 086 063 004 132 142 234 222 075 204 052 164
1116,Pudgie's,008 074 203 050 162
1117,44 Southwest,253 111 008 125 075 204 052 165
1118,Les Friandises,113 136 043 156 176 076 204 052 163
1119,Galil,129 143 075 204 051 165
1120,Mi Cocina,250 059 231 142 234 076 205 052 166
1121,Taste of Hong Kong,075 205 052 165
1122,Les Routiers,250 092 075 205 053 167
1123,Medici 56,198 242 059 231 057 071 125 129 078 208 056 170
1124,La Boulangere,253 198 083 068 092 176 075 204 052 164
1125,Caribe,184 191 192 034 075 204 053 165
1126,"Fifty-Seven, Fifty-Seven",078 208 056 170
1127,Sfuzzi,184 193 190 059 231 125 075 205 053 167
1128,Mr. Souvlaki,103 075 205 052 163
1129,Patrissy's,125 075 205 052 167
1130,JO JO,099 198 097 248 025 092 076 205 053 168
1131,Le Veau d'Or,097 001 229 092 075 205 052 167
1132,Tacomadre,242 059 231 023 230 142 234 074 203 051 163
1133,Mike's Bar & Grill,194 193 068 078 208 056 170
1134,Ollie's,253 004 132 039 075 204 051 164
1135,Patisserie J. Lanciani,076 204 052 163
1136,Manila Gardens,197 082 078 208 056 170
1137,The Levee,184 007 017 220 217 074 204 052 164
1138,Hwa Yuan Szechuan Inn,039 076 204 051 164
1139,Nusantara,059 231 118 075 205 053 167
1140,Ecco L'Italia,242 004 132 057 071 125 078 208 056 170
1141,Coco Pazzo,026 102 114 125 076 205 053 168
1142,Bistro 36,092 075 205 052 166
1143,Le Max,153 005 092 075 205 053 167
1144,Brother's Bar-B-Q,075 204 052 164
1145,Boathouse Cafe,100 178 191 192 063 125 074 204 054 166
1146,Great Jones Cafe,004 132 025 030 047 220 217 075 204 052 164
1147,La Mangeoire,198 092 078 208 056 170
1148,SECOND AVENUE DELI,076 204 051 164
1149,GOTHAM BAR & GRILL,099 250 198 102 114 153 097 229 005 104 077 206 054 169
1150,Lobby Lounge,198 196 102 242 004 132 114 043 224 008 078 208 056 170
1151,La Focaccia,248 125 075 205 053 166
1152,Portico,125 075 205 053 166
1153,Bertha's,086 250 023 230 142 234 075 204 052 163
1154,Gianni's,063 125 075 204 053 167
1155,Chumley's,178 194 010 248 008 125 074 204 053 164
1156,Taste of Tokyo,057 071 128 075 205 052 165
1157,Main Street,253 086 250 184 194 191 192 242 059 231 224 008 075 206 054 165
1158,Regency,196 193 190 189 114 040 111 057 071 156 008 075 206 054 168
1159,Corner Bistro,086 194 004 132 008 106 075 203 051 163
1160,Parioli Romanissimo,125 076 206 054 169
1161,Cafe Trevi,253 198 200 196 125 076 206 053 168
1162,Siam Inn,229 235 076 205 052 165
1163,Sweet Basil's,068 075 205 053 166
1164,La Collina,125 075 205 052 167
1165,Cowgirl Hall of Fame,100 178 191 192 063 229 142 234 222 074 204 053 165
1166,La Goulue,184 200 102 114 092 078 208 056 170
1167,Cuisine de Saigon,025 246 075 205 052 166
1168,Fraunces Tavern Restaurant,178 010 248 156 008 074 205 054 167
1169,Zip City Brewery,178 194 191 192 004 132 008 106 074 204 053 165
1170,Tibetan Restaurant,197 248 236 075 205 052 164
1171,Pen & Pencil Restaurant,250 008 225 075 205 053 168
1172,Papa Bear,186 075 204 051 163
1173,Vong & Kwong                          ,004 132 039 076 205 054 168
1174,Cafe Botanica,198 196 190 004 132 040 153 097 083 224 156 005 091 076 206 055 168
1175,Chelsea Trattoria,125 075 205 053 167
1176,Mezzaluna,086 063 004 132 125 075 204 052 167
1177,Billy's,250 194 193 191 192 059 231 008 104 225 075 205 052 167
1178,Emily's,250 136 242 057 071 007 220 217 076 205 053 164
1179,Florent,004 132 092 075 204 052 166
1180,Bar Pitti,063 242 004 132 025 125 075 205 053 165
1181,Szechuan Kitchen,086 059 231 039 076 204 051 164
1182,La Palette,242 092 078 208 056 170
1183,Pasticcio,125 075 205 052 166
1184,Jackson Hole,100 086 250 178 191 192 004 132 083 059 231 061 106 074 204 051 163
1185,Pigalle,057 071 092 075 205 053 167
1186,Cafe de Paris,253 004 132 092 078 208 056 170
1187,Vespa,229 125 075 205 052 166
1188,Rachel's,193 242 005 078 208 056 170
1189,Tre Giganti,242 125 078 208 056 170
1190,Casalone,063 125 075 204 053 167
1191,Gray's Papaya,004 132 089 075 204 050 161
1192,Viand,083 156 042 075 204 051 163
1193,DeGrezia,125 076 206 054 168
1194,Provence,099 250 200 102 063 114 059 231 092 076 205 054 168
1195,Ecco,229 125 140 075 205 053 167
1196,Pierre au Tunnel,193 248 092 075 205 053 167
1197,Honmura An,196 193 128 152 076 205 054 167
1198,Shinbashi-an,253 196 193 059 231 128 078 208 056 170
1199,Mickey Mantle's,086 250 178 063 008 106 225 074 204 053 166
